Name,Material,Color,Price,URL,Image,Color:Image,Description
Branch Out Top,"['60% Lyocell. 40% Merino Wool.\nCold machine wash, line dry.\nDo not tumble dry or dry clean. No iron.\nDo not use bleach or fabric softener.']",['TAUPE'],,https://www.thisisaday.com/collections/blouses-tops/products/seasonless-merino-branch-out-top?variant=31903265718409,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'TAUPE': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""A soft, contrast-ribbed knit with a slim fit and long sleeves, finished with our riff on a boatneck neckline. Crafted from eco-friendly materials — LENZING™'s lyocell is made with REFIBRA™ technology to combine cellulose from beechwood trees and upcycled cotton in a closed-loop system, then it's spun with super soft merino wool to create our Seasonless Merino. Comes in a variety of neutrals and pairs perfectly with our All Day Suiting, any of our pants and any of your jeans.\nThis Shirt fits small, consider sizing up for a more relaxed fit.""]"
Wing It Sweater,"['73% Wool, 27% Recycled (pre-consumer) Cashmere.\nCold machine wash, line dry.\nDo not tumble dry, dry clean, or iron.\nDo not use bleach or fabric softener.']",['CLOUD'],,https://www.thisisaday.com/collections/loungewear/products/wing-it-sweater?variant=31287682072713,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'CLOUD': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""A luxe take on our best-selling Like A Boss Sweatshirt.  Comfy, cozy, and chic, The Wing It Sweater will become your new travel (and life) essential.  The design feature a mock neck, drop shoulder, and boxy shape.  The best part -it's machine washable.\nWear it with our Turn It Up Pant or Crop It Up Pant for a chic look that you can wear anywhere.\nThis sweatshirt fits oversized, consider sizing down for a slimmer fit.\n ""]"
Throw It Higher Legging,"['79% Polyester, 21% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['MIDNIGHT'],,https://www.thisisaday.com/collections/loungewear/products/throw-it-higher-leggings?variant=31287780704393,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'MIDNIGHT': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['Suitable for late nights, early mornings and everything in between. These are a higher-waisted version of our OG Throw & Roll Legging, with gunmetal zips.\n\nWear them with the Something Borrowed Shirt (French tuck, obvi) for a casual day at the office, and the Lighten Up Bra for your next yoga class.\nThese leggings fit small, consider sizing up for a more relaxed fit.']"
Double Take Jacket,"['93% Recycled Polyester 7% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean. No iron.\nDo not use bleach or fabric softener.']",['BLACK'],,https://www.thisisaday.com/collections/suiting-1/products/double-take-blazer?variant=31902858903689,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'BLACK': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""Because we love versatility, here's a classic blazer that's actually two blazers in one — wear it single- or double-breasted by adjusting the gunmetal snaps. A V neckline adds drama, while a rear pleat and side panels give you room to move. Wrinkle-resistant, breathable, and easy to care for, which are no-brainers for a workhorse piece like a blazer. This piece is a part of our All Day Suiting collection, the most comfortable, low-maintenance suiting around. ""]"
First Class T-Shirt,"['92% Recycled Polyester 8% Elastane\n100% vegan materials.\nCold machine wash, line dry. Lightly steam.\nDo not tumble dry, dry clean, or iron.\nDo not use bleach or fabric softener.']",['MIDNIGHT'],,https://www.thisisaday.com/collections/tops/products/first-class-tee?variant=31784087519369,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'MIDNIGHT': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""A crew neck tee with side splits and a hig-low hem, inspired by our Made It + Essentialist tops, but crafted in our Super Satin, a luxe, stretchy blend with irresistible sheen, made with recycled fibers. (But unlike silk, our SuperSatin is vegan.) Machine-wash cold, and you'll be shimmering all season. Shine on.\nWe designed this as part of our Super Satin, luxe travel collection of designed for performance, with technical features like sweat-wicking, stretch, breathability, non-pilling and machine-washability. Pair with leggings or tuck it under Better Knit sweaters and you're ready for the long haul.""]"
Overseas Scarf,"['73% Wool, 27% Recycled (pre-consumer) Cashmere.\n\nCold machine wash, line dry.\nDo not tumble dry, dry clean, or iron.\nDo not use bleach or fabric softener.']",['CLOUD'],$225,https://www.thisisaday.com/collections/sweaters-sweatshirts/products/overseas-scarf?variant=31287676338313,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'CLOUD': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""We're all for comfort when we travel, and you never know what temperatures you'll face on planes and trains. That's why we made the coziest scarf that doubles as a blanket and a pillow (because we love versatility). Crafted from our luxe BetterKnit yarn, a washable, super soft blend made from sustainable wool & recycled cashmere, it's your new travel — and life — essential.""]"
Something Borrowed Shirt,"['73% Nylon*, 27% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean. No iron.\nDo not use bleach or fabric softener.']",['BLACK'],$145,https://www.thisisaday.com/collections/tops/products/something-borrowed-shirt?variant=31288175886473,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'BLACK': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""We took the classic button-down and made it a million times better and universally flattering. Crafted with our stretchy and soft technical silk, and finished with dolman sleeves, bonded detail, side-slits (hello, French tuck) and a relaxed silhouette. Plus, we double-lined the front so you can go braless. Now you see why it always sells out fast.\n\nWear it with the Easy Days Pant or dress it down with Layered Up Legging for a chic day of errands.\nThis shirt fits oversized, consider sizing down for a slimmer fit.\nDon't forget to pair with the Turn It Up Pant to complete your Monday Uniform.""]"
On Board Pant,"['92% Recycled Polyester 8% Elastane\n100% vegan materials.\n\nCold machine wash, line dry. Lightly steam.\nDo not tumble dry, dry clean, or iron.\nDo not use bleach or fabric softener.']",['BLACK'],$170,https://www.thisisaday.com/collections/bottoms/products/on-board-pant?variant=31288145281161,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'BLACK': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['A straight-leg, full-length pant, with a gathered waistband, signature high hem and side pockets.\nThis is one of our Super Satin luxe travel pieces designed for performance, with technical features like sweat-wicking, stretch, breathability, non-pilling and machine-washability. Top with the Take-Off Tank or First Class T-Shirt.']"
Wind Down Dress,"['45% Linen, 23% LENZING™ Viscose + 32% Elastane\n100% vegan materials.\n\nThis fabric is naturally wrinkled + textured.\nCold machine wash, line dry. Lightly steam.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['COCONUT'],$225,https://www.thisisaday.com/collections/jumpsuits-dresses-more/products/wind-down-dress?variant=34239596888201,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'COCONUT': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['It’s a Wrap! This A-Line silhouetted wrap dress is sleeveless, effortless, and versatile. The length hits just above the knee, and it’s super stretchy, so you can work hard and play hard without breaking a sweat. The statement neckline makes this dress anything but average, and we’ve counted five different ways to wear it, so you can wear it all week and no one will ever know.\n\nWe designed this piece as part of our Cool Days Capsule - a collection of versatile pieces designed to be mixed + matched for cool days and chill nights.\nSize up for a larger bust, true to size for a smaller bust.']"
Layered Up Legging,"['62% Nylon 38% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['BLACK'],,https://www.thisisaday.com/collections/new-arrivals/products/layered-up-legging?variant=31287793909897,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'BLACK': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['  High waisted. Streamlined. Thermal. The cool-weather version of our our bestselling high-waisted superstars , these will keep you extra warm + hold you tight with an under cover bonded compression waistband. Did we mention they’re thermal? Yesssssss. Wear them with the Something Borrowed Shirt (French tuck, obvi) for a casual day at the office, and the Lighten Up Bra for your next run.\nThese leggings fit small, consider sizing up for a more relaxed fit.']"
Straight Up Pant,"['73% Recycled Nylon. 27% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean. No iron.\nDo not use bleach or fabric softener.']",['MIDNIGHT'],,https://www.thisisaday.com/collections/pants/products/straight-up-pant?variant=31903152504969,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'MIDNIGHT': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""Every woman needs a good pair of trousers. They should be comfortable, easy to care for and look good — because a lot of suiting isn't and doesn't. The Straight Up Pants are high-waisted, straight-leg pants with an elastic waist and high-low hem, crafted in a soft, flexible fabric you'll dream about.\nThis pant fits small, consider sizing up for a more relaxed fit ""]"
